observation_id,canonical_player_id,canonical_player_name,player_name,display_name,team,team_code,birth_date,age_at_rating,game_title,work,version,official_version,archive_version,update_date,rating_reference_date,rating_reference_season,rating_reference_description,performance_season_used,speed,trajectory,contact,power,arm,fielding,catching,position_code,slot,previous_speed,speed_change,abs_speed_change,days_since_previous_rating,change_class,source,source_url,official_update_url,source_confidence,identity_confidence,identity_method,conflict_flag
2016:default:C:54,unresolved:2016:default:C:54:青木,青 木,青 木,青 木,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,44,3,24,51,63,20,20,ic,54,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,unresolved,no_local_canonical_match,archive_default_not_official_version
2016:default:C:55,proeye:61265114,中東　直己,中東　直己,中 東,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,71,2,43,39,62,62,49,oc,55,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,low,unique_name_fragment_team_all_available_seasons,archive_default_not_official_version
2016:default:C:56,proeye:01405116,松山　竜平,松山　竜平,松 山,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,50,3,59,60,72,37,29,oi,56,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:57,proeye:81785137,鈴木　誠也,鈴木　誠也,鈴 木,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,70,3,45,52,86,55,39,oi,57,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:58,proeye:71375118,岩本　貴裕,岩本　貴裕,岩 本,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,42,4,38,61,54,40,33,oi,58,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:59,proeye:71275113,廣瀬　純,廣瀬　純,廣 瀬,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,59,3,34,52,65,78,56,oi,59,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:60,unresolved:2016:default:C:60:丸,丸,丸,丸,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,70,3,47,70,64,65,46,o,60,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,unresolved,no_local_canonical_match,archive_default_not_official_version
2016:default:C:61,proeye:01405130,野間　峻祥,野間　峻祥,野 間,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,85,3,34,50,83,67,67,o,61,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:62,proeye:51155110,赤松　真人,赤松　真人,赤 松,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,91,2,20,46,77,79,72,o,62,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:63,proeye:01105115,天谷　宗一郎,天谷　宗一郎,天 谷,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,84,2,43,55,44,51,64,o,63,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:64,proeye:91795137,下水流　昂,下水流　昂,下水流,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,68,3,39,55,75,63,54,o,64,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:65,proeye:41445135,土生　翔平,土生　翔平,土 生,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,58,3,48,44,69,52,50,o,65,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:C:66,proeye:51955137,髙橋　大樹,髙橋　大樹,髙橋大,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,56,3,28,60,67,51,41,o,66,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,low,unique_name_fragment_team_all_available_seasons,archive_default_not_official_version
2016:default:C:67,unresolved:2016:default:C:67:プライディ,プライディ,プライディ,プライディ,広島東洋カープ,C,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,70,3,50,63,68,59,67,o,67,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_C.html,https://www.konami.com/pawa/2016/,medium,unresolved,no_local_canonical_match,archive_default_not_official_version
2016:default:D:35,unresolved:2016:default:D:35:桂,桂,桂,桂,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,47,2,25,50,73,38,38,c,35,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,unresolved,no_local_canonical_match,archive_default_not_official_version
2016:default:D:36,proeye:41545130,加藤　匠馬,加藤　匠馬,加 藤,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,60,2,19,38,77,32,40,c,36,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:D:37,proeye:31735132,木下　拓哉,木下　拓哉,木 下,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,45,3,32,47,78,43,41,c,37,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:D:38,proeye:51455131,松井　雅人,松井　雅人,松井雅,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,57,2,18,36,74,54,60,ci,38,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:D:39,proeye:61765137,杉山　翔大,杉山　翔大,杉 山,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,54,3,21,53,68,40,40,cio,39,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:D:40,proeye:61065117,武山　真吾,武山　真吾,武 山,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,54,3,17,41,68,52,50,ci,40,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:D:41,proeye:31135131,赤田　龍一郎,赤田　龍一郎,赤 田,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,40,3,22,45,68,36,43,ci,41,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:D:42,proeye:71575135,亀澤　恭平,亀澤　恭平,亀 澤,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,81,1,48,35,55,56,50,i,42,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
2016:default:D:43,proeye:21223884,森野　将彦,森野　将彦,森 野,中日ドラゴンズ,D,,,実況パワフルプロ野球2016,2016,archive_default_unversioned,,default,2016-04-28,,2016,Title-release snapshot; BASELESS default is not an official version label.,,48,3,54,47,62,60,58,i,43,,,,,,BASELESS archived active-roster player-data page for numeric ability; KONAMI official page for version/date metadata.,https://www.baseless.org/data/source/2016/dat_D.html,https://www.konami.com/pawa/2016/,medium,medium,unique_prefix_team_reference_season,archive_default_not_official_version
